0.00705115	0.000926752	-0.0144001	0.0373329	0.00823531	-0.00767268	-0.00283606	0.0143967	-0.00436193	-0.00853136	0.0125391	8.6016e-05	-0.0159537	0.0253029	-0.0212817	0.00440075	-0.0251807	0.0722371	0.0104021	0.0204766	-0.0196226	-0.0109764	0.00419719	0.0198107	0.072736	-0.027505	0.0712137	-0.00834487	-0.00960556	-0.0287874	-0.0164169	-0.0050636	0.0303264	0.0689752	0.000875476	-0.00301223	0.0691672	-0.00851096	0.0698616	-0.0126959	0.0725542	0.0727356	-0.0163625	0.0716741	-0.0238897	-0.012288	-0.0144998	0.0605911	0.0714365	-0.00444145	-0.00442725	-0.0129505	0.0727008	0.0122255	0.024342	-0.00144706	-0.00916097	0.0250483	0.00309303	-0.00731877	-0.0148016	-0.017711	-0.0153552	0.0189933	0.0243851	-0.0117523	-0.0288509	-0.0136994	0.0356055	-0.0196603	0.0230312	0.0127772	0.00428308	-0.0193871	-0.0128942	-0.0221744	0.0492039	0.0163919	0.0209972	-0.0210092	-0.0231497	-0.0142869	0.0287546	0.0050495	0.00573034	-0.0186517	-0.0138609	0.0169038	-0.0117478	0.0288173	0.0017203	-0.0169798	0.00275461	-0.00983063	0.0125296	0.00362997	-0.00251909	-0.0256264	-0.000866159	-0.00291353	0.00465134	0.000337005	-0.0246304	-0.0111819	0.00878118	-0.0231	0.0197599	-0.00763729	0.015265	0.00359691	0.000651495	-0.00961026	-0.0157437	0.0246844	-0.0172848	0.0062853	-0.0261707	0.0112006	-0.00649995	0.0233436	-0.00862787	-0.0185407	-0.00432847	0.00547732	-0.00783865	-0.0251428	0.0296252	0.00873587	-0.0184092	0.00647112	0.0139673	-0.0117587	-0.00507332	-0.0219519	0.00125348	0.00382743	-0.00560795	-0.0125103	-0.00290898	-0.0221326	0.0115027	0.0210428	-0.0190483	-0.0135587	0.000698202	-0.00873885	-0.0204254	-0.0224466	-0.00920045	0.00167903	-0.00043326	0.0189416	-0.010516	0.00838241	-0.0221017	0.0382269	
-0.0139924	-0.020414	-0.0012659	-0.00168459	-0.0225016	-0.0288013	-0.000486512	0.00117022	-0.00745541	-0.00759886	0.0163642	0.0183408	-0.0242438	-0.0184884	0.0209848	-0.00418246	0.0170983	0.0706457	-0.0172185	-0.012461	-0.00700338	0.0433396	-0.00037516	0.0117628	0.0722454	-0.0165174	0.0727291	0.0364657	0.0040599	0.00872911	0.0188121	-0.0168978	-0.00168708	0.0692875	-0.014039	0.0249037	0.0710145	-0.0197468	0.0720727	-0.0272268	0.0725347	0.0699268	-0.0300582	0.0726356	-0.0204769	0.0162046	0.0209389	0.0324917	0.0706495	-0.0124864	0.0712128	-0.00788173	0.0663404	0.0010717	-0.028422	-0.00797353	-0.0114155	-0.0170822	0.00745303	0.0021939	0.0256566	-0.0163311	-0.0110773	0.0273739	0.00771033	-0.0178505	0.0350522	-0.00587085	0.0126307	0.0246719	0.0126595	0.00880065	-0.0247286	-0.0206161	-0.0231193	0.00231484	-0.0176285	0.00559603	0.0224146	0.0155449	0.0016597	0.0283868	-0.0238755	0.0129056	0.0168897	0.00563577	-0.00842447	0.0174047	-0.0136423	-0.0195913	-0.00771324	0.0192384	-0.0177926	-0.0147033	0.0281407	-0.00624441	0.0271515	-0.000992083	-0.0181221	0.00884901	-0.00996028	0.00353377	0.0726676	-0.0285539	0.0235586	0.00966968	0.00293422	-0.00696099	-0.0157772	-0.0163112	-0.025863	-0.00518258	0.00773254	-0.0247422	0.0648748	-0.00402981	0.00154896	0.0123765	0.0711876	0.00869713	0.0172322	0.0700498	-0.0192545	0.0155069	-0.0272023	0.000702645	0.0690167	0.00833836	0.0725634	0.0151406	-0.0140158	0.0261191	0.0148405	0.0127159	0.00445325	-0.00841707	-0.0223912	0.0177906	0.0149539	-0.0190886	0.0194761	-0.0066035	-0.0302571	0.000239991	0.022641	0.0194767	0.00921485	-0.00899145	0.00339463	0.0087891	-0.0080433	-0.0062649	0.0205568	-0.0305965	-0.0273011	-0.0014815	
-0.030296	-0.0168313	-0.00135402	0.00314515	-0.00302136	-0.0163049	0.041915	0.00542504	-0.00416968	0.00285665	-0.0260709	0.02336	-0.0139246	-0.00134699	-0.0118357	0.0190838	0.0516977	0.0704334	-0.0163163	0.00287516	0.0384178	-0.0128002	0.00899337	0.00182631	0.0720718	-0.00418557	0.0701405	0.00919071	-0.00892158	-0.00978418	0.0434085	-0.027814	0.014726	0.0717992	0.014418	0.0045992	0.0714113	0.040741	0.0727377	-0.0299663	0.0727219	0.0705817	-0.0171944	0.0724963	-0.000873933	0.0220269	0.0324327	0.0101516	0.0718717	0.0140388	0.0724896	0.00133455	0.0726366	0.0721697	-0.0154825	0.0189426	0.0144711	0.0408811	-0.000127598	-0.00310981	-0.00934114	-0.00149051	-0.00676308	-0.0300268	0.00542882	-0.0140671	0.0320442	0.0112916	-0.00705876	0.00602563	-0.0199181	0.033624	-0.00638202	0.0176323	-0.0199321	-0.0177278	-0.0210446	-0.0235963	0.0262661	0.0140183	-0.00953157	0.0192409	-0.0132364	-0.00267173	-0.00653349	0.00332693	-0.00524205	-0.00275506	0.0261732	-0.0223872	0.0127473	-0.00658086	-0.0193508	0.0237457	-0.0242119	0.00866452	0.0130614	0.0198621	0.0250692	0.0202249	0.0200954	-0.0146	-0.00185665	-0.0227554	0.0691837	-0.0275248	0.034802	-0.00775605	0.0539923	0.0166386	0.0231531	0.0394894	-0.020518	-0.00907207	-0.0305393	0.0109107	0.0669951	-0.0162086	-0.00563723	0.0687771	-0.016105	0.000696396	-0.0121135	-0.0269657	-0.00768529	0.00952726	-0.00162648	0.0197761	0.0468454	-0.0194047	-0.000485133	0.0559388	-0.0214708	-0.0186296	-0.00541533	-0.00244669	-0.00141438	0.00437577	-0.0112492	0.00333069	0.0227089	0.0256187	-0.022715	-0.00721305	-0.0301963	-0.0105537	0.0196715	-0.0229984	-0.0178065	-0.0297234	-0.00540652	-0.0213485	-0.00971526	-0.000109654	-0.0107234	-0.0110598	
0.0367176	0.00230958	0.0243766	-0.00680031	-0.00340588	0.0166726	0.0270695	0.00282494	0.0040485	-0.0104526	0.0103875	-0.0102313	-0.00977437	-0.0135254	-0.0144163	0.00284736	-0.018135	0.0710549	-0.00175831	-0.00119478	0.0212304	0.044895	-0.0124253	0.00454446	0.0719666	0.029816	0.0669014	0.017679	-0.0186593	0.0153195	-0.0303769	-0.00592253	-0.00668229	0.0697257	-0.0224302	0.0289461	0.070846	-0.0256677	0.0720446	-0.0271931	0.072394	0.0690908	-0.0282649	0.0724436	-0.0205186	0.00272616	-0.0075403	0.0286286	0.071914	-0.0112639	0.0698262	-0.00175107	0.0331472	0.0665298	0.020132	-0.000599042	0.013483	0.0116137	0.012467	0.0142011	0.0144547	0.0232994	-0.0147565	0.0133131	0.0122741	-0.000532472	0.0300965	-0.0150408	-0.0153064	0.00293199	-0.0243775	0.0133149	0.0249361	-0.00751928	0.00684105	-0.00785399	-0.0166634	0.000184464	0.000587109	0.0231179	0.0198853	-0.0279447	0.00466056	0.00895919	0.00377711	-0.0226089	0.0213637	0.0212897	0.0296466	-0.0251145	-0.00357611	0.0178137	0.00427709	-0.017824	-0.0100752	0.010883	0.00161852	-0.0190418	-0.00778131	-0.00797774	0.0107948	-0.0277424	-0.0236993	0.0247202	0.0092463	-0.0162721	-0.0199895	0.0275021	0.0052903	-0.00477766	3.27701e-05	0.0715077	0.00628189	0.00879062	0.00220973	-0.0293525	0.0112801	-0.00887014	0.0251945	0.0125081	-0.0192666	0.0414883	-0.0141623	0.0249597	-0.00423618	0.0412478	0.068811	0.0240481	0.0711512	-0.013928	0.0387453	0.0177214	-0.013063	0.0113034	-0.0208465	0.0151263	-0.0207889	-0.00301028	-0.0256386	-0.0191764	-0.013234	-0.0050309	0.00321632	0.0104672	0.0376677	-0.0289084	0.000632786	0.00354804	-0.00800005	-0.0172297	-0.0215759	0.0259229	-0.0190118	-0.0095476	-0.0201123	-0.000364547	
-0.00268806	-0.0146043	0.000734843	-0.0193274	-0.0080422	-0.0248509	-0.01797	-0.0305851	-0.00603575	0.00212845	-0.00302201	-0.0236391	-0.0224601	0.00881275	-0.0191315	-0.0144761	0.0235663	0.0672206	0.0404065	0.00723549	-0.00937005	0.0592009	-0.0296366	-0.0279845	0.0726892	-0.0156871	0.0719231	-0.0237149	-0.025386	-0.014579	0.00726751	-0.00688879	0.00870564	0.0698297	-0.0144427	-0.000720042	0.0725451	0.0159008	0.0676002	0.0162845	0.0714325	0.0721057	-0.0112856	0.0725911	-0.00362834	0.00497806	0.0105269	0.0169663	0.0723804	-0.00360975	0.0701845	0.000993541	0.0723695	-0.0166671	0.00782917	0.00990318	0.00374971	0.0103109	-0.00825909	-0.0184278	-0.0103732	-0.00547826	0.0265562	0.00301165	-0.00553133	-0.0108809	0.00515224	-0.00561606	-0.0196138	0.00806298	0.0027714	0.0366851	-0.0058064	0.0152578	-0.0100613	0.0200578	0.0113065	0.0129146	-0.0108876	-0.00920314	0.0112205	-0.000236916	-0.0252623	-0.0119952	0.000922389	-0.0255458	0.0016995	-0.0168379	0.0254922	-0.0245076	0.017213	0.0134968	-0.0161581	-0.00484742	-0.00756527	-0.0173063	-0.0189858	-0.0142017	-0.0202816	0.0409245	-0.0138643	-0.029863	0.0229767	-0.0187141	-0.00528336	0.0102099	-0.0127732	-0.00213223	0.0285657	-0.00459482	-0.00117165	0.0206753	0.0193139	-0.00362562	0.0210791	-0.00920349	0.0130962	0.0246295	-0.00654859	-0.0202179	-0.00248842	0.0120246	-0.0227571	-0.0295158	-0.0252331	0.00508442	0.0718635	-0.00583222	-0.0227154	0.0309426	0.0710762	-0.00273717	-0.00514262	-0.027927	0.018491	-0.0105479	-0.028931	-0.0172467	-0.026473	0.0021461	0.00604956	0.00540452	0.0101233	0.00908955	0.0237006	-0.0315882	-0.0182062	-0.00328248	0.000705001	-0.000567153	0.0250805	-0.00744471	0.0359563	-0.021445	-0.0167633	-0.0269622	
0.0352428	0.0337477	0.00150169	0.00807884	0.00928412	-0.0239934	0.00222309	0.00208185	-0.0176904	-0.0146723	0.0114356	-0.0148138	-0.0164595	0.0083661	-0.0316366	-0.0244628	0.0141563	0.0906058	0.00775104	0.00183764	0.0238978	0.000357155	-0.0228553	-0.0103226	0.0920077	0.0088207	0.0937947	-0.00845934	0.00393327	-0.0495105	-0.0159483	-0.0174032	0.00148324	0.0895387	-0.0113679	0.0442318	0.0872838	-0.0231683	0.0923302	-0.0135369	0.0917108	0.094638	-0.0486398	0.0941315	-0.0417538	0.00873009	0.00673764	0.0340875	0.0928459	-0.0363283	0.00664185	-0.0242364	0.0938696	0.0015372	-0.00349742	-0.0331088	-0.0374009	0.00132976	-0.0169846	-0.031041	-0.00330744	-0.0122999	0.0451129	-0.00528597	0.00064735	-0.0379196	0.0500946	0.0116742	0.00625155	0.0266402	-0.00432087	-0.0167055	-0.0230018	0.0216461	-0.00887488	0.003692	0.0267344	-0.00330508	0.0231845	0.0432836	-0.0295952	-0.0424424	0.0160454	0.00848832	0.00902782	-0.00251723	-0.0262088	0.0102807	0.0113621	0.00885184	-0.017419	-0.0311449	-0.0241669	-0.00841128	-0.0148299	-0.0169493	-0.0251504	-0.00348823	-0.000306779	0.0213615	-0.017414	-0.0221478	0.00521348	-0.0301611	-0.0162233	-0.027192	0.0407004	-0.0389278	0.00119346	0.00604295	0.000606613	-0.0283785	0.000414161	-0.000938183	-0.0322041	0.0157607	-0.0167808	0.0211885	-0.0163195	0.0162631	-0.0224219	-0.00766901	-0.0279794	-0.00982808	-0.0198582	-0.0245219	0.0102299	-0.0197439	-0.0326558	0.0229255	0.04569	-0.0324371	-0.00207263	-0.0371479	-0.00795373	-0.0074764	-0.0320841	-0.000642313	0.0179624	0.0171414	0.0325518	0.0599527	-0.00263125	0.00423014	-0.00270187	-0.0231797	-0.0522507	-0.0113943	0.0111601	-0.0132902	0.035619	-0.00309695	-0.00592398	-0.00216471	-0.0205675	0.0198604	
-0.0403478	0.0151087	0.0142084	0.00616364	0.0296888	-0.0119957	0.0313511	-0.0182589	-0.0391464	-0.00742161	0.00347326	0.00530059	-0.0514319	-0.0176238	0.0109173	0.00324932	-0.00287345	0.0904784	-0.0183236	0.00115881	-0.00588787	0.0206193	-0.0121613	0.00628239	0.0928751	-0.0252118	0.0949041	0.00741548	-0.0236267	-0.0149081	0.0057154	0.0117402	-0.0201221	0.0900671	-0.00219351	0.0195218	0.0904089	-0.0280941	0.0958158	-0.0521439	0.0936588	0.0874881	-0.0219847	0.0890956	-0.0200551	-0.0116543	0.0304134	0.0244614	0.0924178	-0.0112004	0.090351	-0.0042503	0.0941619	0.00905886	-0.0346461	-0.0241255	-0.0330025	-0.0182623	-0.0222352	-0.00555337	0.0170517	-0.0285414	0.0133887	0.0137244	0.000390093	-0.0477681	0.00775772	0.0164273	0.0143271	-0.00540867	-0.0107473	-0.0159899	-0.0195675	0.000339448	-0.0359739	0.00358962	-0.00965777	0.00480615	-0.00665692	0.00580356	0.0129367	0.00930984	0.000244894	0.00472321	0.001456	-0.0121617	-0.00403652	-0.00293569	-0.00666785	0.0211195	0.0204868	0.030041	-0.0139597	-0.033264	0.0535128	-0.0151295	-0.000228126	0.036443	0.0212574	-0.00749336	-0.0174583	-0.00548903	0.0931835	0.0379305	-0.00584154	-0.00742989	-0.0216126	-0.0230609	-0.00924987	-0.0330941	-0.0487561	0.00276304	0.0312138	0.00997002	0.0932928	-0.0202812	-0.0155584	0.0116339	0.0886882	0.00114495	0.00944789	0.0904728	-0.00324962	-0.00350344	-0.0487766	-0.0163367	0.0442924	-0.0181377	0.0938045	-0.0108107	-0.0275783	-0.00330299	0.0506188	0.032046	-0.0156247	-0.0318865	0.0363726	-0.00767034	-0.00172791	-0.0035809	-0.00646332	-0.0161284	0.018607	-0.00396771	0.00766589	0.0362687	0.0384775	0.00368301	0.00447863	0.023617	-0.0254432	0.00628453	-0.00902236	-0.0462175	-0.0116151	-0.0091512	
0.01704	-0.0179583	-0.0252909	-0.0276583	0.00142059	-0.00156369	0.0172073	-0.0117417	-0.0176592	0.00999374	-0.00267467	-0.00695076	0.0120504	-0.0289541	-0.015389	-0.0031241	0.0226457	0.0928393	0.0014256	0.00404837	0.0156949	-0.0099003	-0.0208151	-0.0214307	0.0910787	-0.0291285	0.094272	-0.0195034	-0.017579	0.0267678	0.0207263	0.0222987	-0.00961331	0.093019	-0.0162933	-0.0114327	0.089987	0.0205294	0.0941468	0.019203	0.090626	0.0924088	-0.00878153	0.0890355	-0.0180427	-0.00497325	0.0154806	-0.0178134	0.0929878	-0.00594144	0.0940646	-0.0208404	0.0886058	0.094178	-0.0294746	0.0351375	0.00449018	0.0144738	0.0119748	0.00113905	-0.0283026	0.0199042	-0.00622984	-0.0101919	-0.0108252	-0.0218119	0.0419948	-0.010582	0.0365334	0.00475443	-0.0374096	0.0137206	0.00736023	-0.0129219	-0.0214681	-0.00181481	-0.0341218	-0.0291013	0.00441271	0.0339235	-0.028145	0.00528092	-0.0176323	-0.0269669	-0.025643	-0.00591323	-0.0354893	-0.0230817	-0.00262564	-0.0102303	-8.17958e-05	-0.00264477	-0.0168762	-0.00477716	-0.0279194	0.0099747	-0.015798	-0.0107369	0.0149522	-0.00984626	-0.00770535	-0.0238515	-0.0134695	-0.00756764	0.0917097	0.0196945	0.0105489	-0.0390233	0.0257923	0.0258202	-0.00100139	0.08481	-0.019468	-0.021892	0.0074729	-0.00797725	0.0929599	0.00166042	0.0242254	0.0951101	0.0120489	0.00899615	-0.0128078	-0.0171218	0.0202302	-0.0057474	-0.0259147	0.00889442	0.0864598	-0.00497542	0.0211594	0.0895352	0.025258	0.00893835	0.0125102	-0.024675	0.0178317	0.0121404	-0.031801	-0.0186308	0.0172237	0.000499302	-0.00299583	-0.0314457	0.0101692	-0.0188117	-0.00775831	-0.00836398	0.0377434	0.00737415	-0.0107417	0.0141673	-0.00453063	0.00565626	0.0247452	0.00163659	
0.0352622	-0.0130387	0.007315	-0.0264748	0.00605273	-0.00702277	0.0334147	-0.00353983	-0.0203915	-0.0342357	-0.0190437	0.0291671	0.013927	-0.00849221	-0.0182504	-0.0286555	0.00599854	0.0916947	0.00737496	-0.0299865	0.0319138	0.0872779	-0.0249193	-0.0223695	0.0894987	0.00403922	0.0949353	0.0156754	0.0309254	-0.0117766	0.000978509	-0.0148827	-0.0134378	0.091376	-0.0235028	0.00984524	0.0907842	0.0272409	0.0947106	0.0212296	0.0900505	0.0888505	0.0375434	0.0902898	-0.0141378	-0.0266359	-0.0120583	0.0228173	0.0914215	0.000947497	0.0878068	0.0137797	0.00414903	0.0947219	-0.01035	-0.0319317	-0.00159987	-0.0101721	-0.0147521	0.0339911	0.00495406	0.00211878	0.00873741	-0.0064318	-0.00754013	0.03364	0.00180135	-0.00552792	0.0134767	-0.00161129	-0.0216022	-0.00394648	0.0385625	-0.0184463	0.00129208	-0.0268179	-0.011124	-0.0316395	-0.00846218	0.0343967	-0.00583611	-0.0140148	-0.0180696	-0.0141385	0.0100832	-0.0197084	0.00354768	0.00713853	0.0211147	-0.0036039	0.0222475	-0.003121	-0.0153479	-0.0394147	0.0134441	0.0290465	-0.0126719	-0.0253943	0.0179818	-0.017774	-0.000970613	0.0234372	-0.0122114	0.00758634	0.0124664	-0.0191972	-0.0106471	-0.000956912	-0.0119236	0.0328037	-0.0313186	0.09572	0.00471016	-0.0119314	0.0144785	0.0306849	0.0175796	-0.0230278	0.0746174	-0.0136209	-0.0396505	0.0862572	-0.00296939	0.00469856	-0.0204781	0.0384508	0.0885136	0.0302277	0.0954049	0.0464047	0.0101202	0.0148305	-0.0340643	-0.0069695	-0.0349466	0.0495675	-0.0202711	-0.0172233	-0.0124722	0.00699313	-0.00661429	-0.0247307	0.0251068	0.00992261	0.0131161	-0.00401388	-0.0228376	0.0192001	0.0224967	-0.0459652	-0.0399784	-0.00228614	-0.02759	0.000572672	-0.0199217	-0.0277615	
-0.016145	-0.0238339	0.00292829	-0.0140957	-0.0276787	-0.00953546	0.0147951	0.028037	-0.0195923	0.00252001	0.00352723	0.00990015	-0.00454777	0.00525381	-0.0232718	-0.010813	0.0146687	0.0887172	0.035991	-0.0173492	-0.00215125	0.0923869	0.0293943	0.0224502	0.090268	0.0037429	0.0954316	-0.00656031	-0.00931974	-0.0149976	-0.0238045	0.0202692	-0.02191	0.0915048	0.000864877	-0.00538154	0.092805	0.0133229	0.0934666	-0.00119049	0.0938472	0.0943695	0.00890646	0.091204	-0.00885738	0.0133848	-0.019895	-0.0120433	0.0929154	0.00722218	0.0951871	-0.00335878	0.0939194	-0.0298916	0.0171465	0.0184133	0.016294	0.00468422	-0.0397642	-0.0155095	0.0188601	-0.0307898	0.00332113	-0.0190564	-0.016533	-0.0339497	0.0139849	-0.00479227	-0.0141237	-0.0236481	0.0268524	0.0119657	0.0431394	0.0229382	0.00782095	-0.00812643	0.00687965	-0.0172263	-0.0383118	-0.0126571	-0.0124903	-0.0182981	-0.0139008	-0.0439909	-0.0083418	-0.00380968	-0.0174664	-0.0045722	0.0155034	-0.0189404	-0.00616269	0.00815813	-0.0404251	-0.0149657	-0.00185982	0.000300408	-0.021001	0.0127747	0.00553753	0.0262391	0.0367564	-0.0171439	0.0192556	-0.0230993	0.0100808	-0.0160597	-0.000843711	-0.0332237	0.000232858	0.0204313	0.00133097	0.0110694	-0.00640209	-0.0186832	0.00798528	0.0232969	0.0179564	0.00107853	-0.0285194	-0.00316358	-0.0152833	-0.00076515	-0.029628	-0.0289193	-0.03983	0.0130501	0.0948262	-0.0217937	-0.0209965	0.00161345	0.0918498	-0.0348645	0.00525298	-0.0161018	-0.00711145	-0.00176651	0.015945	-0.0277962	-0.0350681	-0.0231906	-0.0236488	-0.0106579	-0.00206684	-0.022347	0.0117989	0.0286273	-0.00301792	-0.0293358	-0.0148316	-0.000658039	0.0353469	-0.0119878	0.00766024	0.0113583	-0.0244478	-0.0540347	
